Size (sq. ft.),Bedrooms,Bathrooms,Age of House (Years),Distance to City Center (Miles),Price
3056.978698837542,4,2,5,8.247978673780315,3303202.694047482
2466.5768406866955,3,2,18,8.534365949256252,2637274.0194625403
4587.959294416838,3,1,0,13.353814486602891,3491576.2755806786
1089.268922147066,3,2,6,18.56840107744624,1807939.3576289255
2767.5504588797803,2,4,33,1.5046711400139836,2953354.724743928
649.9560369766439,5,3,18,19.071736498384077,2318216.2066249577
2662.1068247741555,4,2,32,18.213005542884485,2771466.2196337054
847.7344130000844,2,3,25,2.4428727768234877,1814682.6690678897
1122.7988315795164,3,2,40,3.7533421185981437,1951005.4915221126
1117.1154858192615,4,1,48,6.300752468793765,1957215.6116380726
3456.525329,2,3,41,11.237354215207318,2863188.498455511
3882.5974687678627,1,1,26,2.776076301964404,2620450.126448961
3166.8225664275024,3,2,37,4.086665570110551,2981350.889915858
4833.559213287985,2,4,25,18.063238349399615,3695187.7577603175
2249.430549904298,1,4,34,2.2750825523414226,2373886.542009638
1857.1331796401873,3,4,19,8.037677476272854,2737485.958398954
4421.836164033625,5,4,23,15.283735375408302,4454916.292612964
1583.8216894855916,3,4,46,17.782804026125685,2270927.6823245995
4838.179174,5,1,20,6.787246995674088,4248017.565
653.4796886351919,5,4,25,3.372306356615567,2798966.635289602
4867.466837513612,5,2,19,14.766532016001674,4308075.697
789.9036126,4,1,5,15.473899397596213,1825146.7364436605
4521.029700271512,4,1,2,19.602665536804828,3623134.457503977
2921.8848799797192,5,4,9,2.8768828437237444,4023077.701219702
4969.045102924922,1,3,11,14.217475565120084,3409845.9582643765
924.7048848,5,2,32,8.404121500919638,2398942.9305038024
3036.9588513658114,2,1,21,18.30112580759234,2212129.8276353762
4864.931156724036,5,2,15,8.215834598234377,4457821.804501647
2901.6305143486547,4,3,16,8.974611473697054,3355995.9458047035
3369.354007795155,4,1,9,2.6232523039160096,3351884.875923575
3661.2942315323157,2,2,11,6.486642023308509,3010587.1934043053
2599.980684978202,2,4,18,8.076725360806455,2813128.7533772895
3361.2555523698793,3,1,39,0.44842421211923356,2941332.2100468725
3170.982972461641,1,1,22,8.807731922012296,2164009.7658948917
4565.095246160352,1,1,39,6.792739170219394,2816365.7577801053
799.9640735024146,1,1,9,16.09641074242979,897726.7400069288
1836.2380342058134,4,4,9,2.231541007571279,3193161.1150557986
4781.810529936858,1,3,49,15.228201425765533,3106014.1545574362
4517.160649120032,3,3,9,14.308829711207007,3792076.6484401934
2604.889712257137,3,2,38,4.911468322883808,2678888.408
3328.5834303267616,1,4,29,1.7571062000017623,2948822.509267663
1820.477205116984,2,4,3,16.852485570538352,2322861.8092520423
1427.7331027845498,3,2,0,5.063657850623777,2277266.3124841168
2640.2729817359213,2,4,42,2.9966463821712552,2814876.481328853
2154.7498033146326,4,4,18,7.244828378072522,3207151.2522001835
3168.0868921438373,3,1,4,8.077568190815136,2867165.0003599334
942.0324026459333,2,1,29,6.589150797623752,1358906.103474809
4887.337153731132,1,1,25,19.53197413888833,2792702.012192117
4939.327275710252,4,4,39,17.62833131899737,4286769.929579496
3671.9115416868785,5,4,33,17.472212379535865,3986184.4413570394
2958.8240119141296,5,3,1,8.035475051,3778375.423034116
1961.921511659842,1,1,23,19.261105830796016,1345411.557318318
4180.698086710574,4,2,13,13.711904396204783,3715783.8735355088
3612.8171592370686,4,4,40,16.656693907231027,3637947.619578231
1315.5145331175218,4,1,41,10.067414988581804,2016081.884891442
4608.079611772907,4,3,12,3.2962841346671117,4342787.041297428
4219.163868861943,5,1,28,17.749021549195064,3679274.421551388
4779.119618484466,2,3,0,9.779892114,3758634.8850764246
3793.165836908784,4,3,45,19.374242690795416,3448770.982742801
3299.0268621174755,2,4,33,5.171734126910237,3145751.667
2440.269359678723,4,3,3,19.848341929481364,2972840.7593540517
4704.005326757659,3,3,27,4.526251171245765,3991150.558058231
4410.6811138017965,3,2,18,7.426518484667041,3631483.105311875
798.9621484672334,3,3,0,11.920928806206026,2025735.4162138135
716.0146877879088,4,2,35,13.897128877771452,1869737.6844428426
2256.4388142634184,2,2,42,14.433615163227502,1994220.0219714765
4166.4346554400645,5,1,12,9.577422937662673,3896341.7870710962
4944.014968985755,1,1,49,1.6288564415956277,3059103.2737652822
1261.834320855524,5,4,41,9.971358219150416,2891162.9141490716
3214.1751475493948,4,4,4,6.760290255474286,3816554.6867695292
2275.919769176495,3,4,32,13.18734661947259,2778885.870303113
4867.623350384254,3,3,13,3.7272841248976594,4158938.9107984914
4305.323261797118,2,1,15,7.938855262551921,3083557.443751838
4288.646300729007,4,3,31,19.325771164610607,3767480.6451766086
2662.2499030978693,5,1,49,1.8684612446830178,3113428.644759592
2425.205810285727,4,3,26,12.086449743029089,3005546.828386599
1802.9911164951075,4,4,34,1.9038997580658614,3058090.481190554
848.0521852640793,3,1,2,3.2242135532051996,1814214.739672253
4404.778455522234,5,1,3,12.138194333399836,4009298.259197438
4176.764440172341,1,2,6,8.935510899297949,2944344.920204529
4998.757762458975,3,1,12,11.015130039308392,3683749.198547637
4985.202083125184,5,1,40,17.609456194842345,4005084.8357700626
3043.8995046515606,2,3,2,16.36308082596835,2749361.053910731
3983.544626794246,3,4,16,17.77083084,3621028.6146288924
4756.969211482683,2,2,46,12.363472924680424,3265888.0653520506
4338.448519,3,3,9,9.843899077308883,3792019.196048445
1688.3316476700697,4,1,46,9.238031877422435,2194078.1043909034
2582.3941953644116,5,3,0,14.822190268826635,3459426.210409991
1168.301426666578,2,4,27,10.473867578666761,2004346.2798642712
4797.824519938378,3,2,9,2.204799045618154,3974489.1971611436
3267.168391583872,2,3,6,2.9245865787593996,3109765.3823210658
1606.028344215236,3,1,38,7.205947077506661,1933568.148661802
3555.4830113857697,3,3,2,1.4496851022266553,3603420.721752669
3319.7642580147417,1,1,6,4.860701267252611,2397341.0217666365
2175.9159593444983,1,2,8,13.162376978949574,1849383.358197575
1099.6534056783678,1,2,39,0.34736321471520654,1412552.356649197
3554.922060608318,2,3,34,12.121448025071809,2929704.9879070404
2889.3538839766907,4,2,25,15.469902771716418,2974951.8046583342
3998.200923636813,3,4,4,3.486059655468837,3974052.186813347
2888.719404892771,5,3,12,3.701274407727931,3775007.1323961443
4349.598601401576,1,1,44,0.6742416936182652,2805987.385
3028.3900906077365,2,3,29,10.297755772785884,2727912.847952468
3068.1270747556996,2,1,39,13.12629238176707,2241210.607846826
4457.275851696718,2,2,49,9.192500683483914,3164460.830282998
2375.324611334547,5,1,38,7.850031311561613,2905334.597540359
1189.6670051828191,5,1,9,9.142815064143978,2431650.119412848
726.6437757786915,1,1,41,15.65241155262064,709946.5749412503
3922.6039249639234,5,1,22,0.7669347161726437,3900636.1862628264
3329.3620259552445,1,4,10,15.697989360568906,2765394.143870562
3697.9509796365837,5,1,11,13.360208101769144,3591444.2458872264
1537.0423106392072,5,3,12,4.9043884277326555,3075106.304869268
1200.034492581787,5,4,39,10.542320552179625,2858843.753351618
663.9965289386805,1,1,48,1.080884345983646,935053.4956539846
2142.5852587490267,3,1,45,7.653814539752093,2157889.2566837887
3195.6378221603854,1,1,48,3.563445333634984,2151222.9225118104
2325.873798438822,3,4,50,0.5437776818110143,2966734.2636875086
2524.8896569044077,2,1,15,7.206081006,2207996.126445667
4578.298255772493,2,1,8,14.549637106149268,3122829.3038675785
2132.3240549025213,1,1,9,18.42833516043224,1517268.242346933
2861.5537523031676,3,2,28,13.27904391050393,2689868.916045823
4048.0732560610295,3,3,8,8.09920555,3686725.435138937
2344.7882422135885,3,1,32,19.989972636797365,2077267.5864751642
3337.1814810026435,2,3,23,5.730575811194185,3003652.1423817556
4394.400318485678,1,2,34,3.823915510892793,3015394.7671293006
4777.8907440936255,4,2,10,9.327277157595768,4117072.746999215
1247.1233160877669,3,1,38,10.147737167291973,1695279.832802361
4676.985550710576,3,3,49,7.160985262862192,3814945.9882023614
2765.311689549968,4,4,12,13.940431673001868,3408520.129419264
1736.2753085154168,1,1,22,3.7589017973715206,1547632.536414595
2620.197327,3,4,24,10.25576121904104,3049656.3574476712
4912.143331256099,1,2,49,10.052526474165685,3074694.0542490534
2767.519613568626,3,2,15,16.49334981136462,2643565.7286613383
2046.507085265036,5,3,47,18.546667155340014,2881993.117630035
3386.9637589935933,3,4,20,13.298990886842125,3392174.9798642714
1656.6407226240494,5,4,9,6.176894647659358,3324455.386463155
933.7986436781213,1,1,40,13.823259295378989,855107.0540357982
1167.0707764068566,3,3,39,5.102285471885969,2151162.596870026
1163.4016914141987,2,3,18,19.334233370542798,1669689.0964005608
1268.3718514540951,2,4,34,16.465006169745983,1899558.7204364452
1210.8395596574046,4,2,27,8.680686083774155,2261478.9762575366
3419.8488771341445,2,3,40,15.708435991117764,2760428.6368490346
1400.2723713562373,5,2,1,8.232247342701971,2795164.156928397
2120.936046624998,2,1,50,1.5847421597169824,1943446.0982224767
4545.869003586452,2,3,29,14.164700572712047,3409313.4084433024
2685.4312171566385,2,3,39,8.151815277265966,2549352.2211373174
3537.2540494925197,3,1,49,18.613364353998847,2616032.6557706003
1358.2074332871712,4,3,39,6.200568165152803,2524765.2714448473
1446.0716827581514,1,4,4,16.882323146946405,1830062.296544465
779.8219116,4,4,37,13.640713119614606,2296769.6114982786
1343.314277517524,5,1,41,17.081159860945036,2189706.8596441783
1825.797491740618,3,2,14,5.908449354161754,2389402.676891391
1378.846130817686,3,2,35,9.280773526041019,1993480.513
990.2911485310447,2,3,2,16.480267323585057,1720213.1458981384
1130.7978328426436,2,2,23,12.911994501772215,1556831.9444901946
2627.4265793439936,5,2,40,7.262445799957158,3233137.2917771707
1507.868360985487,3,1,47,10.28871295161507,1777832.8395647593
2202.787388611532,1,2,47,19.922352077829185,1532619.5708534997
2815.0359917613705,4,2,46,14.86277510873625,2844935.411810278
3637.7372459692074,3,2,40,12.329000790322578,3036961.525
772.9734153008353,1,4,48,16.57543647062696,1279650.8963421958
4117.405755199788,1,4,11,8.896403741566186,3290447.720872888
3362.761713759994,4,1,7,19.006273692469037,3030928.3011349337
959.7397405750364,1,3,13,11.085222451044272,1457838.3393709501
4443.745946,5,1,17,6.604755777563141,4069450.775587965
4651.838562339978,1,3,43,1.811797553675482,3339356.248200797
868.7430233614004,5,3,45,7.5763348630197465,2522517.7325246227
1818.2616518476964,1,2,19,11.41590370302775,1650485.6699676104
4147.2856310894695,2,2,22,14.094637960791559,3046422.974433221
3892.3426376880966,1,1,4,17.514822188930356,2440547.7931697587
1411.8924851680601,5,1,0,18.884820622943913,2392922.748229469
1521.1370226815254,1,1,44,2.1388315390044417,1362464.7986649913
2230.0772522820807,1,4,45,12.058009221356514,2113551.3598182276
2731.901134840494,1,4,1,13.365134018344216,2558320.805
3320.320994733302,5,4,15,3.524069958,4179352.0163076115
2223.2200141069984,1,4,4,10.957453537241959,2337133.854412977
2635.1527509858506,4,4,21,6.763189348047474,3441985.506636293
3888.872127788529,4,2,0,1.6406049065196762,3876296.8838681886
761.4060927186307,5,3,11,1.4107332242261297,2762161.2999791102
1710.7225551136912,2,4,18,15.208338310820677,2225867.4294447494
3738.7381778920308,4,1,21,12.347563492253228,3282090.7372052683
4538.910085823677,3,3,41,14.330921396784333,3642509.5330804694
2851.3807453089307,4,4,43,13.737035275274225,3300622.585253298
2941.299335167389,3,4,50,2.7728147656058146,3229866.290375896
1071.5568498950147,5,2,47,3.116148604822178,2503128.370955381
2568.6144140232004,2,2,16,5.124426111721618,2466491.602881485
2943.515972402102,3,2,12,8.042101680597325,2915588.8706934215
1666.8702159928105,3,4,38,18.789606876258876,2332315.888575545
1784.6702161772762,4,2,27,13.510457991520592,2451798.866362544
2260.0503176603397,3,4,2,5.1779214955556885,3081139.6470233733
688.3132702,5,3,4,1.2140836263640644,2764547.8806880345
2017.1483285659845,5,3,35,13.716056223046824,3023925.9579263735
1530.3712307847964,5,4,14,12.543837569239436,3108981.782111927
2040.9883495828244,4,1,16,13.547692025406525,2434213.2523875996
1126.9533800047054,2,4,43,5.297475115765738,2007200.1057913553
4518.320035255538,4,3,45,10.387568022784729,3991081.5752763916
3211.806795637814,5,3,28,7.297885747690631,3784618.600969412
3588.0502042357543,4,4,3,16.372208885020328,3816253.8425217886
4072.3534498722884,5,4,31,1.4809935761614912,4516229.771517232
2793.145675287852,1,4,48,5.581291609888554,2509619.9235504726
982.4492675846642,1,3,42,12.098779508990344,1303921.9617168426
2963.268784,3,1,37,4.183953163773028,2677628.246829662
3182.100919291868,2,4,3,13.486997375860199,3070983.430233048
3879.933686411052,1,3,12,2.8217728136830442,3088204.3050361825
2499.3020034105894,5,4,19,0.5539646083065922,3808244.628
1161.3533323004806,4,3,46,17.28354120361789,2169678.76
1848.6139855143877,4,4,17,6.735543588004877,3069269.039101414
2197.5621041539944,3,3,48,3.2212947629145434,2659028.074923024
3442.0358618590453,4,4,50,3.5369096123414163,3764952.6567870122
3111.4245405432125,1,2,41,17.72931834128784,2060798.8215501667
2166.8255939505234,4,4,36,13.123184982321561,3005622.015433148
4940.667094689111,1,3,11,19.131290705142792,3297380.651346017
3265.4092051703033,1,4,24,16.020802435220336,2656961.4719850626
1643.7978836383757,2,1,29,15.374099432060566,1534089.8712822937
1047.8428795297764,3,4,14,10.046431125544137,2317665.7353583225
1272.580212411061,5,4,35,16.434017484252294,2797282.674624802
1682.2140048918359,1,4,7,8.311785514992847,2104544.2102503786
1306.998042342045,3,1,27,16.557309890943852,1652025.7414564628
1420.8949058257454,5,1,21,15.179051704573743,2366539.336925715
1854.4187422529271,4,1,48,13.600928649361416,2179863.7162435525
1362.8438192969213,3,2,37,6.6613521006727865,2027867.7857393224
4545.767868356271,3,1,15,12.651161582440347,3409533.620633646
953.0284809112258,3,2,4,10.185073733024076,1917485.6838994487
2907.8501141091206,4,4,45,9.284703051825604,3407903.914122366
2405.7460387545107,4,2,33,19.80590203433116,2606427.8967949497
4922.465914397868,3,4,48,10.137516813626354,4083155.5390307247
1092.9711695394303,2,2,37,0.736525488,1711427.9931233728
2350.564635801263,1,1,10,12.566710594729692,1738621.024110355
4865.669906411623,4,1,1,14.587415816049994,3900759.554989129
4408.231353933513,2,2,24,17.715158999403204,3094485.415
4195.117112176832,4,2,24,12.690426061784255,3688422.9529570485
1734.7724389977352,3,1,0,0.487196632,2322315.2049581786
1351.9053845162896,2,4,30,2.4829122826427215,2240967.364709608
3542.0301676674962,5,4,4,3.3086769782444727,4349514.462373176
4689.254352161377,1,4,39,4.304100925234189,3528218.075680322
3049.756729261291,1,4,3,16.01556025338456,2654240.0776672717
3115.0958336675594,4,3,50,6.264224995182513,3346936.3350344473
1831.9080121052505,1,4,4,6.316010223140126,2234306.7196941404
3985.7689060445223,5,3,4,15.13619007545679,4134833.569617443
1422.9924936531029,2,3,15,8.307487832974985,2035019.408271369
2024.1886401786721,2,1,17,1.3863266858806798,2064040.7044760396
2471.9203299122337,3,1,42,11.744016270636635,2255752.7576477015
2833.485666211602,2,2,16,2.688346961442536,2647648.8119812678
1666.6028226263531,4,4,34,11.476119171386664,2798451.945989761
1105.2820288524956,5,4,17,15.614798341675815,2820017.9656970487
3286.7281867431834,3,1,3,18.596843782812734,2721100.1358196544
1869.9744342571255,4,1,50,1.434346878289849,2420973.1976670832
3157.448174259494,4,1,30,6.148935016873564,3070418.304896593
1279.1959472064902,4,2,30,13.084033261858536,2192590.2264703913
2717.016448161197,1,4,8,6.377514756611304,2655630.847
2943.393503226978,4,2,30,9.075409662741468,3104861.476462977
828.0235620186784,1,3,4,0.4998081646314912,1648688.5358210267
2081.0588240532506,2,3,35,13.900610322620617,2152190.124
1191.4245785314868,1,4,15,17.677274617089054,1631839.7150282797
878.8498700801781,4,1,41,19.53950699,1608307.7133148503
4955.825022515759,5,1,40,16.627613644219682,4010033.1564778034
2018.356917888781,5,2,15,0.7323476222351764,3184204.4246040047
4163.447561760393,2,3,19,13.071893966718509,3289958.819650144
1720.418880960561,4,3,29,9.963619001646009,2680609.978551678
3598.6119777852887,1,4,25,18.764120314956912,2763696.5006978237
3945.0025835146207,5,3,48,18.052563407410304,3836122.9417134216
3220.810458674515,3,1,30,19.76211887020592,2529835.7700374564
2674.9352296206966,4,1,49,17.252491062807483,2512090.7116585164
2412.1000222479815,4,1,14,10.983153463757297,2681059.8599531623
2135.0203727891794,3,4,40,14.326520256661102,2645652.699365685
4689.928234690434,5,2,37,19.297077003694145,4038695.4953756514
4254.725394266008,3,3,37,11.604522882555191,3574945.157586218
4846.1184069326555,2,4,42,16.81558582154404,3641420.4051397643
1146.9077833363967,1,2,19,18.84997653482899,1166127.279075936
3815.8168908960347,1,4,34,11.453700055850998,2973507.3624353153
4728.698010012567,5,3,22,3.2671694969955203,4653678.533
1397.4254911289047,3,1,43,3.195711523490266,1884471.4331989642
892.5835764,4,2,46,2.3948117659424004,2133068.471
3860.930857,4,2,38,9.578831287,3513561.7207930214
3127.6816979916125,4,4,24,9.654817408,3615417.4189475677
4304.046617736397,2,4,49,12.385686648586955,3423982.494000777
1214.9984571556738,2,1,21,9.709169001002856,1472988.766662097
4099.176172183516,4,4,46,19.463794808132096,3794985.108033434
1487.160208210076,5,3,7,5.897085329919164,3055311.3156109722
1320.0861486090998,2,3,8,17.488950848338614,1834936.975442095
